,goldDiff - TOP_-56to0,goldDiff - MID_-81to0,goldDiff - ADC_-102to0,goldDiff - SUPP_-21to0,item0 - SUPPR_NoItem,item0 - SUPPB_NoItem,level - TOPB_0to3,level - SUPPR_0to2,level - JGB_0to3,level - MIDB_0to3,level - ADCB_0to2,level - SUPPB_0to2,level - TOPR_0to3,level - JGR_0to3,level - MIDR_0to3,level - ADCR_0to2,minute_0to4,xpDiff - MID_-11to18,xpDiff - ADC_-102to0,wardsPlaced - TOPR
7523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7526,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7530,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7531,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7536,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7537,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7538,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7539,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False
7540,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
7541,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
7542,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7543,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7544,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7547,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7550,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7556,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
7557,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7559,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7560,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7561,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7568,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7570,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
